nama_toko,url_toko,rating_toko,nama_produk,harga,rating_produk,terjual,lokasi_seller,kategori,sub_kategori,badge,url_produk,platform,waktu_scrape
-,-,-,"Toyota Gresik Manyar
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toyota-gresik-manyar,Tokopedia,2026-09-25 09:50
-,-,-,"Antasena Farm Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/antasena-farm-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"WARTA GRESIK
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/warta-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Batik Gresik SMAN 1 Dukun
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/batik-gresik-sman-1-dukun,Tokopedia,2026-09-25 09:50
-,-,-,Hak Kekayaan Intelektual,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/perlindungan-kekayaan-intelektual,Tokopedia,2026-09-25 09:50
-,-,-,careers,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/careers,Tokopedia,2026-09-25 09:50
-,-,-,Tokopedia Affiliate Program,-,-,-,Kab. Gresik,Lainnya,,-,https://affiliate.tokopedia.com,Tokopedia,2026-09-25 09:50
-,-,-,Tokopedia B2B Digital,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/partner,Tokopedia,2026-09-25 09:50
-,-,-,Tokopedia Marketing Solutions,-,-,-,Kab. Gresik,Lainnya,,-,https://marketingsolutions.tokopedia.com,Tokopedia,2026-09-25 09:50
-,-,-,Kalkulator Indeks Masa Tubuh,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/blog/bmi,Tokopedia,2026-09-25 09:50
-,-,-,Tokopedia Farma,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discovery/tokopedia-farma,Tokopedia,2026-09-25 09:50
-,-,-,Promo Hari Ini,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discovery/deals,Tokopedia,2026-09-25 09:50
-,-,-,Beli Lokal,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discovery/beli-lokal,Tokopedia,2026-09-25 09:50
-,-,-,Promo Guncang,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discovery/promo-guncang,Tokopedia,2026-09-25 09:50
-,-,-,Tagihan & Top Up,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/daftar-halaman,Tokopedia,2026-09-25 09:50
-,-,-,Bebas Ongkir,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discovery/bebas-ongkir,Tokopedia,2026-09-25 09:50
-,-,-,Pusat Edukasi Seller,-,-,-,Kab. Gresik,Lainnya,,-,https://seller.tokopedia.com/edu,Tokopedia,2026-09-25 09:50
-,-,-,Daftar Mall,-,-,-,Kab. Gresik,Lainnya,,-,https://seller.tokopedia.com/edu/official-store,Tokopedia,2026-09-25 09:50
-,-,-,Syarat dan Ketentuan,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/terms,Tokopedia,2026-09-25 09:50
-,-,-,Kebijakan Privasi,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/privacy,Tokopedia,2026-09-25 09:50
-,-,-,"Masjams Toyota Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/masjams-toyota-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"queen Parfum gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Kecantikan,,-,https://www.tokopedia.com/queen-parfum-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"ZamZam Parfume Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Kecantikan,,-,https://www.tokopedia.com/zamzam-parfume-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 21.250,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/zamzam-parfume-gresik/parfum-laundry-pewangi-baju-tahan-lama-dan-anti-bau-1732772244481999983,Tokopedia,2026-09-25 09:50
-,-,-,"MK SKIN STORE GRESIK KOTA
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mk-skin-store-gresik-kota,Tokopedia,2026-09-25 09:50
-,-,-,Rp 250.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mk-skin-store-gresik-kota/retinal-advance-serum-mk-skin-store-gresik-kota-1732240977591568202,Tokopedia,2026-09-25 09:50
-,-,-,Rp 150.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mk-skin-store-gresik-kota/vitacomplex-serum-mk-skin-multivitamin-microbiome-repair-serum-1732239982275495754,Tokopedia,2026-09-25 09:50
-,-,-,Rp 150.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mk-skin-store-gresik-kota/serum-whitening-mk-skin-menutrisi-kulit-membuat-kulit-lebih-cerah-dan-glowing-1732239967951619914,Tokopedia,2026-09-25 09:50
-,-,-,"Grosir sembako gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/grosir-sembako-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 3.990,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/grosir-sembako-gresik/sabun-lervia-murah-90gram-mandi-soap-mencerahkan-1732643606600320337,Tokopedia,2026-09-25 09:50
-,-,-,Rp 23.990,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/grosir-sembako-gresik/gula-rose-brand-1kg-sugar-1732643306782426449,Tokopedia,2026-09-25 09:50
-,-,-,Rp 24.900,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/grosir-sembako-gresik/soklin-cair-liquid-ready-warna-ungu-dan-pink-1732725915172177233,Tokopedia,2026-09-25 09:50
-,-,-,"PT Petrosida Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pt-petrosida-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Cemal Cemil Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cemal-cemil-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Adopsi kucing mini gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/adopsi-kucing-mini-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 2.000.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/adopsi-kucing-mini-gresik/kitten-munckhin-persia-telinga-ikal-1733820017878337163,Tokopedia,2026-09-25 09:50
-,-,-,Rp 2.000.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/adopsi-kucing-mini-gresik/kucing-kitten-munckhin-persia-dengan-bulu-lembut-dan-warna-oren-putih-ideal-untuk-peliharaan-rumah-1733820088097474187,Tokopedia,2026-09-25 09:50
-,-,-,"GO FRESH GRESIK
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/go-fresh-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"toko keramik lengkap gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-keramik-lengkap-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"myrep gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/myrep-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"gresiksecondjersey
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiksecondjersey,Tokopedia,2026-09-25 09:50
-,-,-,"Biya Agus Chatour Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/biya-agus-chatour-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Kulosae Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kulosae-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Sabrinah sheafood gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sabrinah-sheafood-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Taichan Mbul Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/taichan-mbul-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"PAPPA ROTI - RS SEMEN GRESIK
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pappa-roti---rs-semen-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 13.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pappa-roti---rs-semen-gresik/pappa-roti-original-bun-1734332879889794385,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pappa-roti---rs-semen-gresik/pappa-roti-choco-banana-rollie-1734333699020981585,Tokopedia,2026-09-25 09:50
-,-,-,"honda gresik sidoarjo sby live
Surabaya
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/honda-gresik-sidoarjo-sby-live,Tokopedia,2026-09-25 09:50
-,-,-,"Raffa Store Gresik_NEW
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/raffa-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"IWAK'e Yosi Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/iwake-yosi-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"LIVIK STORE GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/livik-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Juro Gresik Store
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/juro-gresik-store,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Pusat Pintu
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-pusat-pintu,Tokopedia,2026-09-25 09:50
-,-,-,"Box costum gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/box-costum-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Toko Keramik Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-keramik-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"My Garage Store Gresik_NEW
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/my-garage-store-gresik-259,Tokopedia,2026-09-25 09:50
-,-,-,"Kirana Project Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kirana-project-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Bakol pohong gresik kota
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/bakol-pohong-gresik-kota,Tokopedia,2026-09-25 09:50
-,-,-,"Phonsel Gresik_NEW
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/phonsel-gresik-880,Tokopedia,2026-09-25 09:50
-,-,-,"Arben suplemen gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Kesehatan,,-,https://www.tokopedia.com/arben-suplemen-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Keramik Murah Gresik Surabaya
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/keramik-murah-gresik-surabaya,Tokopedia,2026-09-25 09:50
-,-,-,Rp 130.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/keramik-murah-gresik-surabaya/granit-lantai-garuda-60x60-cream-polos-glaze-polish-super-kilap-1733412579621373329,Tokopedia,2026-09-25 09:50
-,-,-,"Bisnis Digital SMK NU Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/bisnis-digital-smk-nu-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/bisnis-digital-smk-nu-gresik/gelang-manik2-custom-serut-1733259305807414303,Tokopedia,2026-09-25 09:50
-,-,-,"Bintang Jaya Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/bintang-jaya-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"TOKO TUNAS HARAPAN SNACK MENGANTI GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Makanan & Minuman,,-,https://www.tokopedia.com/toko-tunas-harapan-snack-menganti-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Raja Gerobak 99 gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/raja-gerobak-99-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"YourBeauty Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/yourbeauty-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 55.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/yourbeauty-gresik/custom-press-on-nails-kuku-palsu-baca-deskripsi-1732152785342792975,Tokopedia,2026-09-25 09:50
-,-,-,Rp 55.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/yourbeauty-gresik/custome-press-on-nails-fake-nails-kuku-palsu-nail-art-baca-deskripsi-1731924103209452815,Tokopedia,2026-09-25 09:50
-,-,-,"Toko sarung gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Fashion Muslim,,-,https://www.tokopedia.com/toko-sarung-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Waroeng Sehat Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/waroeng-sehat-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"GRESIK SEGAR
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-segar,Tokopedia,2026-09-25 09:50
-,-,-,"Fram gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/fram-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Muslim Gallery Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/muslim-gallery-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Relax Game Playbox Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/relax-game-playbox-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Hartono Samira. Amanah travel Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/hartono-samira-amanah-travel-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Beras Sehat Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/beras-sehat-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"MK SKIN GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mk-skin-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Toko Komputer Gresik_NEW
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Komputer & Aksesoris,,-,https://www.tokopedia.com/toko-komputer-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 3.700.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-komputer-gresik/apple-watch-series-8-41mm-midnight-1731567173601560281,Tokopedia,2026-09-25 09:50
-,-,-,"Pakan umpan gresik
Surabaya
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pakan-umpan-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 1.000.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pakan-umpan-gresik/udang-vaname-layak-baik-dan-benar-1731574487091021758,Tokopedia,2026-09-25 09:50
-,-,-,"KF Skin Distributor Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kf-skin-distributor-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Gresiksecondoutdoor
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiksecondoutdoor,Tokopedia,2026-09-25 09:50
-,-,-,"Panji Bluevie - GTC 024 Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/panji-bluevie---gtc-024-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Bawono Farm Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/bawono-farm-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"SUYO GRESIK_NEW
Surabaya
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/suyo-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Songkok Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/songkok-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 37.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/songkok-gresik/songkok-peci-kain-motif-1731889648951199060,Tokopedia,2026-09-25 09:50
-,-,-,Rp 37.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/songkok-gresik/songkok-peci-ac-emas-beludru-1731875750992905556,Tokopedia,2026-09-25 09:50
-,-,-,Rp 37.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/songkok-gresik/songkok-peci-ac-bahan-full-songket-emas-1731893963525555540,Tokopedia,2026-09-25 09:50
-,-,-,"myrepublic gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/myrepublic-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Stroberi Mencir Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/stroberi-mencir-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Jam Tangan
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-jam-tangan,Tokopedia,2026-09-25 09:50
-,-,-,"es viral gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/es-viral-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 38.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/es-viral-gresik/mbak-fitri-sambal-bakaran-sambal-pedas-untuk-makanan-anda-1733417844883555599,Tokopedia,2026-09-25 09:50
-,-,-,"Nasi Krawu Khas gresik kepanjen
Kab. Malang
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/nasi-krawu-khas-gresik-kepanjen,Tokopedia,2026-09-25 09:50
-,-,-,"GULA AREN BAWEAN GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gula-aren-bawean-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"layla butik gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/layla-butik-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"PERDANA CELL GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/perdana-cell-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Ikan Hias Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/ikan-hias-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Store.
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-store-732,Tokopedia,2026-09-25 09:50
-,-,-,"Golden Perfume Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/golden-perfume-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Kerupuk teripang gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Makanan & Minuman,,-,https://www.tokopedia.com/kerupuk-teripang-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Cari Sarung Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Fashion Muslim,,-,https://www.tokopedia.com/cari-sarung-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 65.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cari-sarung-gresik/wadimor-sarung-wadimor-gold-kain-tenun-motif-elegan-dan-warna-variatif-untuk-pria-dan-wanita-1734356899985262366,Tokopedia,2026-09-25 09:50
-,-,-,"gresikk
Jakarta Timur
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresikk,Tokopedia,2026-09-25 09:50
-,-,-,"Owner ESON Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/owner-eson-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 45.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/owner-eson-gresik/temulawak-120ml-isi-24-cup-1734420833680525091,Tokopedia,2026-09-25 09:50
-,-,-,Rp 45.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/owner-eson-gresik/sinom-kemasan-cup-120ml-isi-24-cup-1734420784768911139,Tokopedia,2026-09-25 09:50
-,-,-,"Omah pentol dan roti gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/omah-pentol-dan-roti-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/omah-pentol-dan-roti-gresik/pentol-daging-sapi-halal-1734449475229943098,Tokopedia,2026-09-25 09:50
-,-,-,Rp 22.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/omah-pentol-dan-roti-gresik/siomay-pentol-daging-sapi-1734449484268340538,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/omah-pentol-dan-roti-gresik/tahu-bakso-daging-sapi-halal-1734449483651581242,Tokopedia,2026-09-25 09:50
-,-,-,"Ainnunshop gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/ainnunshop-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Indah Exspres Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/indah-exspres-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Arya cell Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/arya-cell-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Jeruk Nipis FH Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jeruk-nipis-fh-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"V7 Sport Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/v7gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Sarung Store Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Fashion Muslim,,-,https://www.tokopedia.com/sarung-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 310.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sarung-store-gresik/sarung-ardan-sgj-gold-hitam-1729655128674502927,Tokopedia,2026-09-25 09:50
-,-,-,Rp 310.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sarung-store-gresik/sarung-ardan-sgj-gold-warna-1729655125566064911,Tokopedia,2026-09-25 09:50
-,-,-,Rp 850.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sarung-store-gresik/sarung-fhm-mesres-motif-royal-sta-jahit-tengah-1730356597874918671,Tokopedia,2026-09-25 09:50
-,-,-,"NafiyaSR12 Kedanyang gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/nafiyasr12-kedanyang-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 131.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/nafiyasr12-kedanyang-gresik/sr12-herbal-sr-12-go-milku-susu-kambing-200g-kaya-vitamin-mineral-1734818350588594167-1734819208825964535,Tokopedia,2026-09-25 09:50
-,-,-,"Makmur mandiri Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/makmur-mandiri-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Fathin Shop Gresik_NEW
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/fathin-shop-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 40.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/fathin-shop-gresik/sabun-cuci-sarung-istanbul-step-1-2-1729691420609382660,Tokopedia,2026-09-25 09:50
-,-,-,Rp 80.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/fathin-shop-gresik/sarung-atlas-junior-kembang-anak-sd-1729625501181970692,Tokopedia,2026-09-25 09:50
-,-,-,"Reglowstore gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/reglowstore-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 250.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/reglowstore-gresik/reglow-ori-100-dr-shindy-putri-wajah-1729899764980878188,Tokopedia,2026-09-25 09:50
-,-,-,Rp 65.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/reglowstore-gresik/face-sunscreen-for-kids-spf-50-cover-1729900285759425388,Tokopedia,2026-09-25 09:50
-,-,-,Rp 19.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/reglowstore-gresik/sheetmask-with-jeju-lemon-reglow-semua-jenis-kulit-masker-1729900903321209708,Tokopedia,2026-09-25 09:50
-,-,-,"INDAH BORDIR GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/indah-bordir-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 120.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/indah-bordir-gresik/kebaya-cauple-sarimbit-lamaran-1734964931673622136,Tokopedia,2026-09-25 09:50
